id,text
FOODON:03301123,CHEBI:38660
FOODON:03301123,CHEBI:38786
FOODON:03301123,CHEBI:38798
FOODON:03301123,CHEBI:39098
FOODON:03301123,CHEBI:39163
FOODON:03301123,CHEBI:39178
FOODON:03301123,CHEBI:39211
FOODON:03301123,CHEBI:39214
FOODON:03301123,CHEBI:39290
FOODON:03301123,CHEBI:39314
FOODON:03301123,CHEBI:39329
FOODON:03301123,CHEBI:39346
FOODON:03301123,CHEBI:39353
FOODON:03301123,CHEBI:39381
FOODON:03301123,CHEBI:4034
FOODON:03301123,CHEBI:4045
FOODON:03301123,CHEBI:40909
FOODON:03301123,CHEBI:5011
FOODON:03301123,CHEBI:52492
FOODON:03301123,CHEBI:52741
FOODON:03301123,CHEBI:5870
FOODON:03301123,CHEBI:63956
FOODON:03301123,CHEBI:67113
FOODON:03301123,CHEBI:70721
FOODON:03301123,CHEBI:73163
FOODON:03301123,CHEBI:75281
FOODON:03301123,CHEBI:78780
FOODON:03301123,CHEBI:79736
FOODON:03301123,CHEBI:81760
FOODON:03301123,CHEBI:81763
FOODON:03301123,CHEBI:81781
FOODON:03301123,CHEBI:81782
FOODON:03301123,CHEBI:81784
FOODON:03301123,CHEBI:81797
FOODON:03301123,CHEBI:81803
FOODON:03301123,CHEBI:81815
FOODON:03301123,CHEBI:81822
FOODON:03301123,CHEBI:81828
FOODON:03301123,CHEBI:81833
FOODON:03301123,CHEBI:81853
FOODON:03301123,CHEBI:81861
FOODON:03301123,CHEBI:81907
FOODON:03301123,CHEBI:81975
FOODON:03301123,CHEBI:82029
FOODON:03301123,CHEBI:82041
FOODON:03301123,CHEBI:82041
FOODON:03301123,CHEBI:83070
FOODON:03301123,CHEBI:83345
FOODON:03301123,CHEBI:83569
FOODON:03301123,CHEBI:8489
FOODON:03301123,CHEBI:86644
FOODON:03301123,CHEBI:8674
FOODON:03301123,CHEBI:8866
FOODON:03301123,CHEBI:8939
FOODON:03301123,CHEBI:9339
FOODON:00002143,CHEBI:132878
FOODON:00002143,CHEBI:132300
FOODON:00002143,CHEBI:133305
FOODON:00002143,CHEBI:133997
FOODON:00002143,CHEBI:134069
FOODON:00002143,CHEBI:16240
FOODON:00002143,CHEBI:17362
FOODON:00002143,CHEBI:26276
FOODON:00002143,CHEBI:26833
FOODON:00002143,CHEBI:27864
FOODON:00002143,CHEBI:28909
FOODON:00002143,CHEBI:30260
FOODON:00002143,CHEBI:3093
FOODON:00002143,CHEBI:3416
FOODON:00002143,CHEBI:34520
FOODON:00002143,CHEBI:34905
FOODON:00002143,CHEBI:34911
FOODON:00002143,CHEBI:34911
FOODON:00002143,CHEBI:34935
FOODON:00002143,CHEBI:38449
FOODON:00002143,CHEBI:38473  
FOODON:00002143,CHEBI:38628
FOODON:00002143,CHEBI:38630
FOODON:00002143,CHEBI:38735
FOODON:00002143,CHEBI:38798
FOODON:00002143,CHEBI:39098
FOODON:00002143,CHEBI:39163
FOODON:00002143,CHEBI:39178
FOODON:00002143,CHEBI:39183
FOODON:00002143,CHEBI:39185
FOODON:00002143,CHEBI:39211
FOODON:00002143,CHEBI:39214
FOODON:00002143,CHEBI:39233
FOODON:00002143,CHEBI:39291
FOODON:00002143,CHEBI:39311
FOODON:00002143,CHEBI:39314
FOODON:00002143,CHEBI:39325
FOODON:00002143,CHEBI:39334
FOODON:00002143,CHEBI:39346
FOODON:00002143,CHEBI:39381
FOODON:00002143,CHEBI:4034
FOODON:00002143,CHEBI:4045
FOODON:00002143,CHEBI:40909
FOODON:00002143,CHEBI:42530
FOODON:00002143,CHEBI:52492
FOODON:00002143,CHEBI:5870
FOODON:00002143,CHEBI:59340
FOODON:00002143,CHEBI:60607
FOODON:00002143,CHEBI:6651
FOODON:00002143,CHEBI:67113
FOODON:00002143,CHEBI:6835
FOODON:00002143,CHEBI:70721
FOODON:00002143,CHEBI:73178
FOODON:00002143,CHEBI:75281
FOODON:00002143,CHEBI:78780
FOODON:00002143,CHEBI:81735
FOODON:00002143,CHEBI:81760
FOODON:00002143,CHEBI:81763
FOODON:00002143,CHEBI:81764
FOODON:00002143,CHEBI:81777
FOODON:00002143,CHEBI:81784
FOODON:00002143,CHEBI:81788
FOODON:00002143,CHEBI:81815
FOODON:00002143,CHEBI:81822
FOODON:00002143,CHEBI:81833
FOODON:00002143,CHEBI:81841
FOODON:00002143,CHEBI:81843
FOODON:00002143,CHEBI:81848
FOODON:00002143,CHEBI:81899
FOODON:00002143,CHEBI:81907
FOODON:00002143,CHEBI:81975
FOODON:00002143,CHEBI:82029
FOODON:00002143,CHEBI:82041
FOODON:00002143,CHEBI:83070
FOODON:00002143,CHEBI:83113
FOODON:00002143,CHEBI:83258
FOODON:00002143,CHEBI:83268
FOODON:00002143,CHEBI:83398
FOODON:00002143,CHEBI:84033
FOODON:03301040,CHEBI:133997
FOODON:03301040,CHEBI:140503
FOODON:03301040,CHEBI:17362
FOODON:03301040,CHEBI:26833
FOODON:03301040,CHEBI:3093
FOODON:03301040,CHEBI:3390
FOODON:03301040,CHEBI:3416
FOODON:03301040,CHEBI:34682
FOODON:03301040,CHEBI:34714
FOODON:03301040,CHEBI:34911
FOODON:03301040,CHEBI:35027
FOODON:03301040,CHEBI:3639
FOODON:03301040,CHEBI:38449
FOODON:03301040,CHEBI:38640
FOODON:03301040,CHEBI:38798
FOODON:03301040,CHEBI:39163
FOODON:03301040,CHEBI:39178
FOODON:03301040,CHEBI:39183
FOODON:03301040,CHEBI:39185
FOODON:03301040,CHEBI:39211
FOODON:03301040,CHEBI:39214
FOODON:03301040,CHEBI:39291
FOODON:03301040,CHEBI:39325
FOODON:03301040,CHEBI:39334
FOODON:03301040,CHEBI:39346
FOODON:03301040,CHEBI:4034
FOODON:03301040,CHEBI:40909
FOODON:03301040,CHEBI:5870
FOODON:03301040,CHEBI:60607
FOODON:03301040,CHEBI:67113
FOODON:03301040,CHEBI:6835
FOODON:03301040,CHEBI:70721
FOODON:03301040,CHEBI:75281
FOODON:03301040,CHEBI:78780
FOODON:03301040,CHEBI:81750
FOODON:03301040,CHEBI:81760
FOODON:03301040,CHEBI:81784
FOODON:03301040,CHEBI:81797
FOODON:03301040,CHEBI:81815
FOODON:03301040,CHEBI:81822
FOODON:03301040,CHEBI:81833
FOODON:03301040,CHEBI:81899
FOODON:03301040,CHEBI:81988
FOODON:03301040,CHEBI:82041
FOODON:03301040,CHEBI:83070
FOODON:03301704,CHEBI:132300
FOODON:03301704,CHEBI:132964
FOODON:03301704,CHEBI:134069
FOODON:03301704,CHEBI:140503
FOODON:03301704,CHEBI:16240
FOODON:03301704,CHEBI:23414
FOODON:03301704,CHEBI:23414
FOODON:03301704,CHEBI:26833
FOODON:03301704,CHEBI:27338
FOODON:03301704,CHEBI:27864
FOODON:03301704,CHEBI:28909
FOODON:03301704,CHEBI:28973
FOODON:03301704,CHEBI:3018
FOODON:03301704,CHEBI:3093
FOODON:03301704,CHEBI:32888
FOODON:03301704,CHEBI:3390
FOODON:03301704,CHEBI:3416
FOODON:03301704,CHEBI:34520
FOODON:03301704,CHEBI:34631
FOODON:03301704,CHEBI:34682
FOODON:03301704,CHEBI:34905
FOODON:03301704,CHEBI:34911
FOODON:03301704,CHEBI:34911
FOODON:03301704,CHEBI:34936
FOODON:03301704,CHEBI:35014
FOODON:03301704,CHEBI:35027
FOODON:03301704,CHEBI:3639
FOODON:03301704,CHEBI:38449
FOODON:03301704,CHEBI:38473  
FOODON:03301704,CHEBI:38495
FOODON:03301704,CHEBI:38539
FOODON:03301704,CHEBI:39098
FOODON:03301704,CHEBI:39163
FOODON:03301704,CHEBI:39183
FOODON:03301704,CHEBI:39185
FOODON:03301704,CHEBI:39211
FOODON:03301704,CHEBI:39214
FOODON:03301704,CHEBI:39285
FOODON:03301704,CHEBI:39314
FOODON:03301704,CHEBI:39323
FOODON:03301704,CHEBI:39325
FOODON:03301704,CHEBI:39334
FOODON:03301704,CHEBI:39346
FOODON:03301704,CHEBI:4045
FOODON:03301704,CHEBI:40909
FOODON:03301704,CHEBI:42530
FOODON:03301704,CHEBI:4388
FOODON:03301704,CHEBI:52492
FOODON:03301704,CHEBI:5870
FOODON:03301704,CHEBI:59340
FOODON:03301704,CHEBI:60607
FOODON:03301704,CHEBI:6651
FOODON:03301704,CHEBI:67113
FOODON:03301704,CHEBI:6835
FOODON:03301704,CHEBI:6902
FOODON:03301704,CHEBI:6902
FOODON:03301704,CHEBI:70721
FOODON:03301704,CHEBI:73178
FOODON:03301704,CHEBI:78780
FOODON:03301704,CHEBI:81737
FOODON:03301704,CHEBI:81750
FOODON:03301704,CHEBI:81760
FOODON:03301704,CHEBI:81763
FOODON:03301704,CHEBI:81777
FOODON:03301704,CHEBI:81781
FOODON:03301704,CHEBI:81788
FOODON:03301704,CHEBI:81789
FOODON:03301704,CHEBI:81789
FOODON:03301704,CHEBI:81815
FOODON:03301704,CHEBI:81822
FOODON:03301704,CHEBI:81848
FOODON:03301704,CHEBI:81884
FOODON:03301704,CHEBI:81896
FOODON:03301704,CHEBI:81899
FOODON:03301704,CHEBI:81907
FOODON:03301704,CHEBI:81975
FOODON:03301704,CHEBI:81990
FOODON:03301704,CHEBI:82017
FOODON:03301704,CHEBI:82029
FOODON:03301704,CHEBI:82041
FOODON:03301704,CHEBI:82048
FOODON:03301704,CHEBI:83113
FOODON:03301704,CHEBI:83258
FOODON:03301704,CHEBI:83268
FOODON:03301704,CHEBI:83398
FOODON:03301704,CHEBI:83569
FOODON:03301704,CHEBI:84033
FOODON:03301704,CHEBI:8489
FOODON:03301704,CHEBI:8674
FOODON:03301704,CHEBI:8939
FOODON:03315106,CHEBI:116509
FOODON:03315106,CHEBI:131371
FOODON:03315106,CHEBI:132300
FOODON:03315106,CHEBI:132964
FOODON:03315106,CHEBI:133237
FOODON:03315106,CHEBI:133305
FOODON:03315106,CHEBI:133997
FOODON:03315106,CHEBI:134069
FOODON:03315106,CHEBI:140503
FOODON:03315106,CHEBI:142824
FOODON:03315106,CHEBI:142860
FOODON:03315106,CHEBI:15930
FOODON:03315106,CHEBI:16240
FOODON:03315106,CHEBI:23414
FOODON:03315106,CHEBI:23414
FOODON:03315106,CHEBI:23414
FOODON:03315106,CHEBI:2533
FOODON:03315106,CHEBI:2555
FOODON:03315106,CHEBI:26833
FOODON:03315106,CHEBI:27496
FOODON:03315106,CHEBI:27744
FOODON:03315106,CHEBI:28600
FOODON:03315106,CHEBI:28973
FOODON:03315106,CHEBI:3093
FOODON:03315106,CHEBI:3177
FOODON:03315106,CHEBI:31953
FOODON:03315106,CHEBI:32687
FOODON:03315106,CHEBI:3390
FOODON:03315106,CHEBI:3416
FOODON:03315106,CHEBI:34520
FOODON:03315106,CHEBI:34608
FOODON:03315106,CHEBI:34631
FOODON:03315106,CHEBI:34692
FOODON:03315106,CHEBI:34703
FOODON:03315106,CHEBI:34714
FOODON:03315106,CHEBI:34905
FOODON:03315106,CHEBI:34934
FOODON:03315106,CHEBI:3639
FOODON:03315106,CHEBI:38449
FOODON:03315106,CHEBI:38539
FOODON:03315106,CHEBI:38592
FOODON:03315106,CHEBI:38626
FOODON:03315106,CHEBI:38628
FOODON:03315106,CHEBI:38639
FOODON:03315106,CHEBI:38729
FOODON:03315106,CHEBI:38786
FOODON:03315106,CHEBI:39098
FOODON:03315106,CHEBI:39163
FOODON:03315106,CHEBI:39178
FOODON:03315106,CHEBI:39185
FOODON:03315106,CHEBI:39211
FOODON:03315106,CHEBI:39214
FOODON:03315106,CHEBI:39260
FOODON:03315106,CHEBI:39290
FOODON:03315106,CHEBI:39300
FOODON:03315106,CHEBI:39314
FOODON:03315106,CHEBI:39326
FOODON:03315106,CHEBI:39334
FOODON:03315106,CHEBI:39353
FOODON:03315106,CHEBI:39381
FOODON:03315106,CHEBI:4034
FOODON:03315106,CHEBI:40909
FOODON:03315106,CHEBI:42530
FOODON:03315106,CHEBI:5011
FOODON:03315106,CHEBI:5015
FOODON:03315106,CHEBI:50842
FOODON:03315106,CHEBI:52492
FOODON:03315106,CHEBI:5870
FOODON:03315106,CHEBI:60607
FOODON:03315106,CHEBI:6651
FOODON:03315106,CHEBI:67113
FOODON:03315106,CHEBI:6835
FOODON:03315106,CHEBI:6910
FOODON:03315106,CHEBI:73163
FOODON:03315106,CHEBI:7524
FOODON:03315106,CHEBI:75281
FOODON:03315106,CHEBI:78780
FOODON:03315106,CHEBI:81760
FOODON:03315106,CHEBI:81762
FOODON:03315106,CHEBI:81796
FOODON:03315106,CHEBI:81798
FOODON:03315106,CHEBI:81803
FOODON:03315106,CHEBI:81815
FOODON:03315106,CHEBI:81822
FOODON:03315106,CHEBI:81833
FOODON:03315106,CHEBI:81855
FOODON:03315106,CHEBI:81884
FOODON:03315106,CHEBI:81896
FOODON:03315106,CHEBI:81907
FOODON:03315106,CHEBI:81931
FOODON:03315106,CHEBI:81975
FOODON:03315106,CHEBI:82029
FOODON:03315106,CHEBI:82041
FOODON:03315106,CHEBI:82041
FOODON:03315106,CHEBI:83569
FOODON:03315106,CHEBI:84033
FOODON:03315106,CHEBI:8489
FOODON:03315106,CHEBI:86644
FOODON:03315106,CHEBI:8866
FOODON:03315106,CHEBI:8939
FOODON:03315106,CHEBI:9339
FOODON:00002277,CHEBI:116509
FOODON:00002277,CHEBI:131366
FOODON:00002277,CHEBI:132964
FOODON:00002277,CHEBI:133237
FOODON:00002277,CHEBI:133997
FOODON:00002277,CHEBI:134069
FOODON:00002277,CHEBI:140503
FOODON:00002277,CHEBI:142860
FOODON:00002277,CHEBI:16240
FOODON:00002277,CHEBI:17362
FOODON:00002277,CHEBI:17447
FOODON:00002277,CHEBI:23414
FOODON:00002277,CHEBI:23414
FOODON:00002277,CHEBI:23866
FOODON:00002277,CHEBI:26276
FOODON:00002277,CHEBI:26833
FOODON:00002277,CHEBI:27496
FOODON:00002277,CHEBI:28600
FOODON:00002277,CHEBI:28837
FOODON:00002277,CHEBI:28909
FOODON:00002277,CHEBI:29022
FOODON:00002277,CHEBI:30813
FOODON:00002277,CHEBI:3093
FOODON:00002277,CHEBI:31953
FOODON:00002277,CHEBI:32687
FOODON:00002277,CHEBI:3390
FOODON:00002277,CHEBI:3416
FOODON:00002277,CHEBI:34520
FOODON:00002277,CHEBI:34608
FOODON:00002277,CHEBI:34631
FOODON:00002277,CHEBI:34682
FOODON:00002277,CHEBI:34703
FOODON:00002277,CHEBI:34905
FOODON:00002277,CHEBI:34911
FOODON:00002277,CHEBI:35014
FOODON:00002277,CHEBI:3639
FOODON:00002277,CHEBI:38449
FOODON:00002277,CHEBI:38495
FOODON:00002277,CHEBI:38626
FOODON:00002277,CHEBI:38630
FOODON:00002277,CHEBI:38639
FOODON:00002277,CHEBI:38660
FOODON:00002277,CHEBI:38786
FOODON:00002277,CHEBI:38798
FOODON:00002277,CHEBI:39098
FOODON:00002277,CHEBI:39163
FOODON:00002277,CHEBI:39175
FOODON:00002277,CHEBI:39178
FOODON:00002277,CHEBI:39183
FOODON:00002277,CHEBI:39185
FOODON:00002277,CHEBI:39211
FOODON:00002277,CHEBI:39214
FOODON:00002277,CHEBI:39260
FOODON:00002277,CHEBI:39285
FOODON:00002277,CHEBI:39300
FOODON:00002277,CHEBI:39314
FOODON:00002277,CHEBI:39315
FOODON:00002277,CHEBI:39323
FOODON:00002277,CHEBI:39325
FOODON:00002277,CHEBI:39326
FOODON:00002277,CHEBI:39329
FOODON:00002277,CHEBI:39334
FOODON:00002277,CHEBI:39346
FOODON:00002277,CHEBI:39353
FOODON:00002277,CHEBI:39381
FOODON:00002277,CHEBI:39385
FOODON:00002277,CHEBI:4034
FOODON:00002277,CHEBI:4045
FOODON:00002277,CHEBI:40909
FOODON:00002277,CHEBI:42530
FOODON:00002277,CHEBI:44156
FOODON:00002277,CHEBI:4791
FOODON:00002277,CHEBI:5011
FOODON:00002277,CHEBI:50462
FOODON:00002277,CHEBI:50842
FOODON:00002277,CHEBI:52492
FOODON:00002277,CHEBI:52741
FOODON:00002277,CHEBI:5870
FOODON:00002277,CHEBI:63956
FOODON:00002277,CHEBI:6651
FOODON:00002277,CHEBI:67113
FOODON:00002277,CHEBI:6835
FOODON:00002277,CHEBI:70721
FOODON:00002277,CHEBI:73163
FOODON:00002277,CHEBI:73244
FOODON:00002277,CHEBI:7524
FOODON:00002277,CHEBI:75281
FOODON:00002277,CHEBI:77417
FOODON:00002277,CHEBI:78780
FOODON:00002277,CHEBI:79736
FOODON:00002277,CHEBI:81539
FOODON:00002277,CHEBI:81750
FOODON:00002277,CHEBI:81760
FOODON:00002277,CHEBI:81762
FOODON:00002277,CHEBI:81763
FOODON:00002277,CHEBI:81773
FOODON:00002277,CHEBI:81777
FOODON:00002277,CHEBI:81781
FOODON:00002277,CHEBI:81796
FOODON:00002277,CHEBI:81815
FOODON:00002277,CHEBI:81822
FOODON:00002277,CHEBI:81828
FOODON:00002277,CHEBI:81833
FOODON:00002277,CHEBI:81853
FOODON:00002277,CHEBI:81884
FOODON:00002277,CHEBI:81907
FOODON:00002277,CHEBI:81923
FOODON:00002277,CHEBI:81931
FOODON:00002277,CHEBI:81975
FOODON:00002277,CHEBI:81988
FOODON:00002277,CHEBI:82029
FOODON:00002277,CHEBI:82041
FOODON:00002277,CHEBI:82041
FOODON:00002277,CHEBI:82041
FOODON:00002277,CHEBI:83070
FOODON:00002277,CHEBI:83113
FOODON:00002277,CHEBI:83569
FOODON:00002277,CHEBI:84033
FOODON:00002277,CHEBI:8489
FOODON:00002277,CHEBI:86644
FOODON:00002277,CHEBI:8674
FOODON:00002277,CHEBI:8866
FOODON:00002277,CHEBI:8939
FOODON:00002277,CHEBI:9447
FOODON:00002277,CHEBI:9495
FOODON:03301724,CHEBI:116509
FOODON:03301724,CHEBI:132053  
FOODON:03301724,CHEBI:132300
FOODON:03301724,CHEBI:133237
FOODON:03301724,CHEBI:133997
FOODON:03301724,CHEBI:134069
FOODON:03301724,CHEBI:140503
FOODON:03301724,CHEBI:142824
FOODON:03301724,CHEBI:142860
FOODON:03301724,CHEBI:16240
FOODON:03301724,CHEBI:23414
FOODON:03301724,CHEBI:23414
FOODON:03301724,CHEBI:23866
FOODON:03301724,CHEBI:2665
FOODON:03301724,CHEBI:26833
FOODON:03301724,CHEBI:27496
FOODON:03301724,CHEBI:27744
FOODON:03301724,CHEBI:27744
FOODON:03301724,CHEBI:28837
FOODON:03301724,CHEBI:29022
FOODON:03301724,CHEBI:2962
FOODON:03301724,CHEBI:30813
FOODON:03301724,CHEBI:3093
FOODON:03301724,CHEBI:31953
FOODON:03301724,CHEBI:32158
FOODON:03301724,CHEBI:32687
FOODON:03301724,CHEBI:3390
FOODON:03301724,CHEBI:3416
FOODON:03301724,CHEBI:34608
FOODON:03301724,CHEBI:34631
FOODON:03301724,CHEBI:34682
FOODON:03301724,CHEBI:34703
FOODON:03301724,CHEBI:34714
FOODON:03301724,CHEBI:34905
FOODON:03301724,CHEBI:34911
FOODON:03301724,CHEBI:35014
FOODON:03301724,CHEBI:3639
FOODON:03301724,CHEBI:38449
FOODON:03301724,CHEBI:38473  
FOODON:03301724,CHEBI:38495
FOODON:03301724,CHEBI:38592
FOODON:03301724,CHEBI:38626
FOODON:03301724,CHEBI:38639
FOODON:03301724,CHEBI:38660
FOODON:03301724,CHEBI:38786
FOODON:03301724,CHEBI:38798
FOODON:03301724,CHEBI:39098
FOODON:03301724,CHEBI:39163
FOODON:03301724,CHEBI:39175
FOODON:03301724,CHEBI:39178
FOODON:03301724,CHEBI:39185
FOODON:03301724,CHEBI:39211
FOODON:03301724,CHEBI:39214
FOODON:03301724,CHEBI:39233
FOODON:03301724,CHEBI:39260
FOODON:03301724,CHEBI:39291
FOODON:03301724,CHEBI:39314
FOODON:03301724,CHEBI:39315
FOODON:03301724,CHEBI:39325
FOODON:03301724,CHEBI:39326
FOODON:03301724,CHEBI:39329
FOODON:03301724,CHEBI:39334
FOODON:03301724,CHEBI:39346
FOODON:03301724,CHEBI:39353
FOODON:03301724,CHEBI:39381
FOODON:03301724,CHEBI:39385
FOODON:03301724,CHEBI:4034
FOODON:03301724,CHEBI:4045
FOODON:03301724,CHEBI:42530
FOODON:03301724,CHEBI:4998
FOODON:03301724,CHEBI:5011
FOODON:03301724,CHEBI:50842
FOODON:03301724,CHEBI:52492
FOODON:03301724,CHEBI:52741
FOODON:03301724,CHEBI:5870
FOODON:03301724,CHEBI:6482
FOODON:03301724,CHEBI:67113
FOODON:03301724,CHEBI:6910
FOODON:03301724,CHEBI:73163
FOODON:03301724,CHEBI:73178
FOODON:03301724,CHEBI:73244
FOODON:03301724,CHEBI:75281
FOODON:03301724,CHEBI:77417
FOODON:03301724,CHEBI:78780
FOODON:03301724,CHEBI:79736
FOODON:03301724,CHEBI:81419
FOODON:03301724,CHEBI:81760
FOODON:03301724,CHEBI:81762
FOODON:03301724,CHEBI:81763
FOODON:03301724,CHEBI:81777
FOODON:03301724,CHEBI:81784
FOODON:03301724,CHEBI:81789
FOODON:03301724,CHEBI:81796
FOODON:03301724,CHEBI:81798
FOODON:03301724,CHEBI:81822
FOODON:03301724,CHEBI:81828
FOODON:03301724,CHEBI:81833
FOODON:03301724,CHEBI:81853
FOODON:03301724,CHEBI:81884
FOODON:03301724,CHEBI:81896
FOODON:03301724,CHEBI:81907
FOODON:03301724,CHEBI:81923
FOODON:03301724,CHEBI:81975
FOODON:03301724,CHEBI:82029
FOODON:03301724,CHEBI:82032
FOODON:03301724,CHEBI:82041
FOODON:03301724,CHEBI:82041
FOODON:03301724,CHEBI:83070
FOODON:03301724,CHEBI:83113
FOODON:03301724,CHEBI:83569
FOODON:03301724,CHEBI:84033
FOODON:03301724,CHEBI:8489
FOODON:03301724,CHEBI:86644
FOODON:03301724,CHEBI:8674
FOODON:03301724,CHEBI:8866
FOODON:03301724,CHEBI:8939
FOODON:03301724,CHEBI:9665
FOODON:03301724,CHEBI:9678
FOODON:00003546,CHEBI:131999
FOODON:00003546,CHEBI:132300
FOODON:00003546,CHEBI:133997
FOODON:00003546,CHEBI:134069
FOODON:00003546,CHEBI:138164
FOODON:00003546,CHEBI:140503
FOODON:00003546,CHEBI:16240
FOODON:00003546,CHEBI:17362
FOODON:00003546,CHEBI:23414
FOODON:00003546,CHEBI:23414
FOODON:00003546,CHEBI:26833
FOODON:00003546,CHEBI:27338
FOODON:00003546,CHEBI:28909
FOODON:00003546,CHEBI:28973
FOODON:00003546,CHEBI:3015
FOODON:00003546,CHEBI:3093
FOODON:00003546,CHEBI:32158
FOODON:00003546,CHEBI:33070
FOODON:00003546,CHEBI:3390
FOODON:00003546,CHEBI:3416
FOODON:00003546,CHEBI:34520
FOODON:00003546,CHEBI:34631
FOODON:00003546,CHEBI:34682
FOODON:00003546,CHEBI:34692
FOODON:00003546,CHEBI:34703
FOODON:00003546,CHEBI:34714
FOODON:00003546,CHEBI:34846
FOODON:00003546,CHEBI:34905
FOODON:00003546,CHEBI:34911
FOODON:00003546,CHEBI:35014
FOODON:00003546,CHEBI:35027
FOODON:00003546,CHEBI:3639
FOODON:00003546,CHEBI:3751
FOODON:00003546,CHEBI:38449
FOODON:00003546,CHEBI:38473  
FOODON:00003546,CHEBI:38495
FOODON:00003546,CHEBI:38539
FOODON:00003546,CHEBI:38592
FOODON:00003546,CHEBI:38630
FOODON:00003546,CHEBI:38640
FOODON:00003546,CHEBI:38660
FOODON:00003546,CHEBI:38721
FOODON:00003546,CHEBI:38798
FOODON:00003546,CHEBI:39098
FOODON:00003546,CHEBI:39163
FOODON:00003546,CHEBI:39178
FOODON:00003546,CHEBI:39183
FOODON:00003546,CHEBI:39185
FOODON:00003546,CHEBI:39211
FOODON:00003546,CHEBI:39214
FOODON:00003546,CHEBI:39233
FOODON:00003546,CHEBI:39260
FOODON:00003546,CHEBI:39285
FOODON:00003546,CHEBI:39290
FOODON:00003546,CHEBI:39291
FOODON:00003546,CHEBI:39311
FOODON:00003546,CHEBI:39314
FOODON:00003546,CHEBI:39325
FOODON:00003546,CHEBI:39326
FOODON:00003546,CHEBI:39334
FOODON:00003546,CHEBI:39346
FOODON:00003546,CHEBI:39353
FOODON:00003546,CHEBI:39381
FOODON:00003546,CHEBI:39385
FOODON:00003546,CHEBI:4034
FOODON:00003546,CHEBI:4045
FOODON:00003546,CHEBI:40909
FOODON:00003546,CHEBI:42530
FOODON:00003546,CHEBI:4791
FOODON:00003546,CHEBI:5011
FOODON:00003546,CHEBI:52492
FOODON:00003546,CHEBI:52497
FOODON:00003546,CHEBI:5870
FOODON:00003546,CHEBI:59340
FOODON:00003546,CHEBI:60607
FOODON:00003546,CHEBI:6364
FOODON:00003546,CHEBI:6651
FOODON:00003546,CHEBI:67113
FOODON:00003546,CHEBI:6790
FOODON:00003546,CHEBI:6835
FOODON:00003546,CHEBI:6902
FOODON:00003546,CHEBI:70721
FOODON:00003546,CHEBI:73178
FOODON:00003546,CHEBI:75281
FOODON:00003546,CHEBI:78780
FOODON:00003546,CHEBI:81735
FOODON:00003546,CHEBI:81737
FOODON:00003546,CHEBI:81750
FOODON:00003546,CHEBI:81760
FOODON:00003546,CHEBI:81763
FOODON:00003546,CHEBI:81764
FOODON:00003546,CHEBI:81777
FOODON:00003546,CHEBI:81781
FOODON:00003546,CHEBI:81788
FOODON:00003546,CHEBI:81792
FOODON:00003546,CHEBI:81815
FOODON:00003546,CHEBI:81822
FOODON:00003546,CHEBI:81828
FOODON:00003546,CHEBI:81833
FOODON:00003546,CHEBI:81841
FOODON:00003546,CHEBI:81848
FOODON:00003546,CHEBI:81896
FOODON:00003546,CHEBI:81899
FOODON:00003546,CHEBI:81907
FOODON:00003546,CHEBI:81923
FOODON:00003546,CHEBI:81975
FOODON:00003546,CHEBI:81988
FOODON:00003546,CHEBI:82025
FOODON:00003546,CHEBI:82029
FOODON:00003546,CHEBI:82041
FOODON:00003546,CHEBI:82041
FOODON:00003546,CHEBI:82041
FOODON:00003546,CHEBI:83070
FOODON:00003546,CHEBI:83113
